title,rating,username,description,date,image_urls,asin_number
Knowing is all.,5.0 out of 5 stars,LEVI,Run this in the Hog in cold climate.Especially if you are only riding a few miles and bike ain't really getting up to high temperatures.,"Reviewed in the United States on May 25, 2023",,
Recommended for my truck engine,5.0 out of 5 stars,DENNIS HYBACK,"I have used Rotella oils in diesel powered equipment for years.
I bought a Ram 1500 with the 3.0L engine back in 2015 and the only oil the factory
recommended back then was a euro blend from Pennzoil and it was expensive.
After a couple years Shell came out with a blend that was approved for the engine and
I have been using it ever since. It also costs less than the Pennzoil. It works for me.","Reviewed in the United States on April 17, 2023",,
Use on my motorcycles and Powerstroke diesel,5.0 out of 5 stars,Kingfly,"I've used this on multiple motorcycles, and now on my new F250 diesel. Never had any issues. I generally hate ordering things like this from Amazon, but for some reason it's virtually unavailable in my area, and very expensive when it is.","Reviewed in the United States on May 2, 2023",,
Great for gasoline engines also,5.0 out of 5 stars,Charles Merritt,I have been running Rotella of different weights for years in about everything I own.  My current 2004 4.7L Jeep and 2000 Corvette both run quieter and consume less oil then the OEM spec 5W-30 they both call for using Rotella 5W-40. And the price cannot be beat.,"Reviewed in the United States on April 22, 2023",,
Works well on new and old Diesel engines!!,5.0 out of 5 stars,Pedro A. Rendon,"This oil was around, disappeared for a while but it came back, always liked Shell oil and used it for years on gas powered vehicles, but now I use it on both diesel technologies, Crdi and Injection pump, works well on both ! Totally recomended.","Reviewed in the United States on April 16, 2023",,
Great oil,5.0 out of 5 stars,Big O,Has worked as advertised.,"Reviewed in the United States on May 26, 2023",,
My Ecodiesel Loves it,5.0 out of 5 stars,Innerspace Electric Inc.,"The oil change for the Ecodiesel takes 11.5 quarts. Be sure to not empty all three gallons as overfilling can cause damage, as well as a ""blow-by"" mess that will spew oil all over your engine.
Found fuel and oil filters a lot cheaper locally, but is hard to find a better deal on the best synthetic oil than this offer on Amazon.
Add the convenience of home delivery and this is a no-brainer.","Reviewed in the United States on February 18, 2023",,
"First time user, 19’ Cummins",5.0 out of 5 stars,HellcatHemi707,"Decided to go with this oil after reading reviews and other articles, happy so far. Keeping my 19’ Cummins well lubed.","Reviewed in the United States on May 13, 2023",,
Best motorcycle oil,5.0 out of 5 stars,Jonathan Fiorillo,I've found this to be the best motorcycle oil. Works great for wet clutches.,"Reviewed in the United States on May 19, 2023",,
Great,5.0 out of 5 stars,Jmoon,Great price and great product,"Reviewed in the United States on May 20, 2023",,
Only oil I use,4.0 out of 5 stars,Mark,Best all I can find for my truck for my diesel,"Reviewed in the United States on February 25, 2019",,
Good value,4.0 out of 5 stars,Darryl Pope,"20% cheaper than competitors for,the same top quality synthetic for my Ford F250","Reviewed in the United States on January 10, 2019",,
Good price,4.0 out of 5 stars,Amazon Customer,I like this oil so far. First time using it.,"Reviewed in the United States on March 19, 2019",,
perfect oil for any engine,4.0 out of 5 stars,Starry,"working great in my 97 expedition 306,000 miles no issues , runs smooth and quite","Reviewed in the United States on August 25, 2018",,
Does what it supposed to,4.0 out of 5 stars,Frank Rivers,Good oil,"Reviewed in the United States on January 9, 2020",,
I would buy again,4.0 out of 5 stars,Robert Oglesbee,I would buy again,"Reviewed in the United States on July 30, 2019",,
Works well,4.0 out of 5 stars,rosendo,It works no complaints,"Reviewed in the United States on July 8, 2019",,
Helped 6.0 cold start,4.0 out of 5 stars,G12,Helped with 6.0 cold start,"Reviewed in the United States on March 8, 2019",,
Great Oil for my Subaru fleet,4.0 out of 5 stars,Jon D. Simmons,Use this on all my Subarus. Love it!,"Reviewed in the United States on September 12, 2018",,
Good,4.0 out of 5 stars,Mark Bates,Good,"Reviewed in the United States on May 30, 2019",,
Your paying $80 for 1 gallon of oil (4qt.),1.0 out of 5 stars,Parker,Revived only 1 gallon when it says case of 3 so it’s a rip off don’t buy total rip off!,"Reviewed in the United States on July 10, 2020",,
Product was leaking and was a mess upon arrival.,1.0 out of 5 stars,Heather Edwards,Product arrived within days. It had leaked and created one hell of  mess. I'd look to purchase it from a local store. The packing wasn't enough to prevent leakage from what should be fairly robust containers. My two cents.,"Reviewed in the United States on November 4, 2018",,
Broken and leaking,1.0 out of 5 stars,Joshua S.,Bottle was broken open and missing over a quart out of one of the jugs.,"Reviewed in the United States on October 22, 2020",,
Buy elsewhere,1.0 out of 5 stars,Eastern Octane,"Ordered 2, 2.5 gal jugs. One showed up. Cheaper to buy single 2.5 gal from other vendors. No easy way to file dispute about this issue.","Reviewed in the United States on June 25, 2018",,
Bad oil not sealed,1.0 out of 5 stars,Michael,This is not rotella oil it's not a sealed bottle I now have a lifter tick in my 5.3 liter engine I've been a mechanic for 30+ years I'm mad,"Reviewed in the United States on November 17, 2018",,
Don't expect a rebate,1.0 out of 5 stars,Woodtic,Amazon advertised as eligible for a rebate from Rotella.  Rotella refused the rebate saying case purchases are not eligible.,"Reviewed in the United States on July 1, 2019",,
all good,1.0 out of 5 stars,lesley p griffin jr,will buy again,"Reviewed in the United States on October 13, 2020",,
Box soaked in oil,1.0 out of 5 stars,Undisclosed,Arrived multiple bottles leaking contents in soaked box,"Reviewed in the United States on March 10, 2020","https://images-na.ssl-images-amazon.com/images/I/41Oh4wfG5nL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/51urJ24nfKL._SY88.jpg",
Missing gallon,1.0 out of 5 stars,Shannon Nelson,I ordered a 3 pack of oil and only received 2,"Reviewed in the United States on December 25, 2019",,
No rebate if order on line???,1.0 out of 5 stars,uncle dave,You are not allowed the rebate if you order on line!!,"Reviewed in the United States on December 1, 2019",,
Use it for everything,5.0 out of 5 stars,Andrew L.,"It's the best, and at the best price.","Reviewed in the United States on June 26, 2023",,
Synthetic Oil,5.0 out of 5 stars,Michael Lenk,"Reduced gear noise when applying after the 1st 1,000 Miles on my New GENUINE Scooter","Reviewed in the United States on June 16, 2023",,
Best diesel oil on the market,5.0 out of 5 stars,robert d. swindle,Cummins recommended,"Reviewed in the United States on June 23, 2023",,
Got more MPG compared to Suzuki's ECSTAR or Mobil 1,5.0 out of 5 stars,Freddie A.,"This is my first time using this engine oil [Shell Rotella T6 5w-40 fully synthetic] on my 2020 Suzuki GSX-S1000F motorcycle after reading nice reviews from users. On my 1st oil change, I used Suzuki ECSTAR  fully synthetic 10w-40 then, on my 2nd oil change i used Mobil 1 4-Stroke 10w-40 fully synthetic. I ride my bike as if i stole it. My average mpg for the Suzuki ECSTAR was 35-38 while 32-36 for the Mobil 1 vs. 44 for the Shell Rotella T6. There's no transmission slippage felt on either of the 3 oils used however, the T6 shifts way smoother than the ECSTAR. There's slight hard shifting on the Mobil 1 and had to replaced it even though it only have less than 3,000 miles on it. I wish there's a 0w-20 or 5w-30 T6 so i can used it on my vehicles.","Reviewed in the United States on February 20, 2023",,
Best grade oil,5.0 out of 5 stars,Mrs. L,"This oil is not always easy to find in my area.
Most recommend for my diesel motorhome. Good for 10,000 miles.","Reviewed in the United States on June 3, 2023",,
Quality,5.0 out of 5 stars,Bertha Webster,Good price,"Reviewed in the United States on June 17, 2023",,
best for our truck,5.0 out of 5 stars,Paula H,"we love this formula for our 2019 f350 ford superduty. lifespan is amazing for our workhorse that tows our heavy RV for 6 mo out of the year and is our daily driver rest of the time. in the desert SW, it needs this extreme range and amazon has the best price for this hard to find weight.","Reviewed in the United States on May 11, 2023",,
Good oil,5.0 out of 5 stars,Michael Maiolo,You this is my motorcycle. Works well,"Reviewed in the United States on June 10, 2023",,
Great oil,5.0 out of 5 stars,Robin K.,If you own a 6.0 turbocharged V8 this is a must,"Reviewed in the United States on June 6, 2023",,
2014 Ram 3500 Cummings 6.7,5.0 out of 5 stars,Kurt,"I have been using this T6 since my first oil change and now with over 102,000 miles the engine runs great with no adding of oil between oil changes. I change oil and filter more often than Rams maintenance schedule","Reviewed in the United States on May 15, 2023",,
NO REBATE!!,4.0 out of 5 stars,Carlton grizzle,"Great product so far Rotella is the only oil I use in my 2016 Ram eco diesel,.was not able to redeem the advertise rebate.","Reviewed in the United States on December 20, 2018",,
Great product,4.0 out of 5 stars,Amazon Customer,Great product good for my gsxr 750.,"Reviewed in the United States on June 2, 2020",,
Good in my diesel,4.0 out of 5 stars,j 2,holds up,"Reviewed in the United States on August 15, 2020",,
First time user,4.0 out of 5 stars,Amazon Customer,New product usage by me Some claim not fully synthetic. Will analyze after first oil change,"Reviewed in the United States on July 13, 2019",,
Recommended for ECODIESEL by FCA,4.0 out of 5 stars,Amazon Customer,Good product recommend for my 2016 Ram 1500 ECODIESEL,"Reviewed in the United States on January 2, 2020",,
Ram Ecodiesel,4.0 out of 5 stars,aaluck,This is all I use on my eco-diesel,"Reviewed in the United States on February 13, 2020",,
Truck,4.0 out of 5 stars,Jay shaffer,In my Cummins 8.9 l it is working out well,"Reviewed in the United States on September 12, 2019",,
Good oil,4.0 out of 5 stars,Ironman,"It is rotella, need I say more. But price did got up.","Reviewed in the United States on April 26, 2019",,
Price and convenience.,4.0 out of 5 stars,Pam S.,Price,"Reviewed in the United States on March 9, 2020",,
Works,4.0 out of 5 stars,Joe H,I like the t6 as an affordable full synthetic.,"Reviewed in the United States on May 22, 2019",,
Missing a gallon!,1.0 out of 5 stars,Amazon Customer,Set up with subscribe and save to get a case with 3 gallons every 3 months and only got 2 gallons in this months order. Check your package as soon as you get it!,"Reviewed in the United States on November 9, 2020",https://images-na.ssl-images-amazon.com/images/I/71CGW08z5-L._SY88.jpg,
Compre 6 galones I uno de 6 galones salió roto,1.0 out of 5 stars,Francisco Rivera,"
                    The media could not be loaded.
                
 No me agrada Q lleguen en este estado","Reviewed in the United States on October 11, 2022",https://m.media-amazon.com/images/I/61hU68O8w6L._SY88.jpg,
Sa,1.0 out of 5 stars,Jeff,Scam,"Reviewed in the United States on July 3, 2022",,
Oil jugs were leaking,1.0 out of 5 stars,Matthew Huston,My oil came covered in oil. I am pretty sure I have a leaky jug. Really disappointed with this purchase. This oil is the best but the shipper could of done a better job making sure the oil was leak free.,"Reviewed in the United States on January 5, 2019",,
T6 Rotella,1.0 out of 5 stars,Don,"For my money T6 is the best for my diesel ! Unfortunately my order never showed up even though FedEx said it was delivered , my wife and I were home when they say it was delivered . I did receive a refund .","Reviewed in the United States on November 27, 2018",,
please be safe with my package!,1.0 out of 5 stars,philip Guan,"The product came in the box which is slighty heavy. but workee left my package outside my gate which can get stolen!! why! i  didnt constantly checked my product, it woulda been lost!","Reviewed in the United States on June 3, 2019",https://images-na.ssl-images-amazon.com/images/I/812KCqJdk0L._SY88.jpg,
FALSE ADVERTISING FROM SHELL- REBATE DENIED,1.0 out of 5 stars,mobilefleet,"They false advertise about the $7 rebate per gallon- when you send it in, it gets denied or lost for no reason.  DO NOT BUY SHELL ROTELLA","Reviewed in the United States on January 9, 2019",,
Quarts of oil leaking. Both boxes damaged .,1.0 out of 5 stars,Heather,Damages. Both boxes,"Reviewed in the United States on January 19, 2022",,
What a mess!,1.0 out of 5 stars,Karen G,Package arrived on the porch obviously leaking.  No damage to either outside packaging or inside oil box.,"Reviewed in the United States on March 25, 2021","https://images-na.ssl-images-amazon.com/images/I/91-f9QdBMEL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/91Pgp02WWUL._SY88.jpg",
Beware,1.0 out of 5 stars,T Broadway,Offered a discount on a case of 3 gallons and only sent 2 gallons,"Reviewed in the United States on May 15, 2021",,
One of the best!,5.0 out of 5 stars,C. Parker,You can’t go wrong using Rotella oil. I am a heavy equipment mechanic and this is all I use when servicing an engine. Including my own 2010 Ford F350 truck. Yeah it is a tad pricey but worth it.,"Reviewed in the United States on June 18, 2023",,
Smooth as butter,5.0 out of 5 stars,Aaron,"After much review and opinions from a motorcycle group page, I decided to use this oil. I immediately saw a difference in shifting and how the bike operated. Highly recommend","Reviewed in the United States on June 21, 2023",,
"The best ""universal"" synthetic engine oil - even motorcycles.",5.0 out of 5 stars,sftc,"I use Rotella T6 in all my wet clutch motorcycles ""Meets the performance requirements of JASO MA/MA2""
Is it as good as the fancier ""motorcycle"" oils at 2-4x the price, dunno. My Ducati 1198 seems to run and shift fine with it. I'll send some in for Blackstone analysis when I change it.","Reviewed in the United States on June 9, 2023",,
Great product,5.0 out of 5 stars,Audio te,Couldn’t find in the stores so was excited to see it available at a good price here . Only oil i put in my diesel truck,"Reviewed in the United States on June 20, 2023",,
Excellent Product,5.0 out of 5 stars,Mike Koenig,I have been using this synthetic oil in my diesel engines for a long time and will continue using it. The price is fair and the protection is great.,"Reviewed in the United States on June 16, 2023",,
Great oil.,5.0 out of 5 stars,Michael Hale,ROTELLA T6 delivered to your door cheaper than you can get at the store!,"Reviewed in the United States on June 26, 2023",,
good oil,5.0 out of 5 stars,steve iannone,tractor,"Reviewed in the United States on July 7, 2023",,
good oil,5.0 out of 5 stars,Phil Herder,works great in my 6.0 powerstroke,"Reviewed in the United States on June 28, 2023",,
Synthetic all day,5.0 out of 5 stars,Customer 200,Great stuff. Runs smooth.,"Reviewed in the United States on June 28, 2023",,
Great for my L5P DuraMax,5.0 out of 5 stars,CDub2020,Used this Rotella T6 for my second oil change on my 2022 Sierra 2500 HD. The first change was free from GM. This L5P DuraMax absolutely loves Shell Rotella Full Synthetic 15W-40. She starts much smoother and cold idles oh so quietly.  This will be my go-to moving forward.,"Reviewed in the United States on May 30, 2023",,
Rebate is confusing but works,4.0 out of 5 stars,Scott Beam,Bought 4 gallons with the rebate deal going on. Submitted all 4 on their site. Got 3 rejection “duplicate” letters in the mail.  2 days letter received a check for the full 4 gallons rebate amount. Confusing and initially ticked me off since I thought they rejected the 3.,"Reviewed in the United States on August 4, 2018",,
"Great oil, but some leaked out onto cardboard box.",4.0 out of 5 stars,B. G. Brown,I probably would have given 5 stars but once again the oil cap was loose spilling some oil out of the container. Not a lot but enough to realize this is a problem that should be remedied somehow.,"Reviewed in the United States on May 19, 2019",,
Great product. Needs better seal. Needs better packaging.,4.0 out of 5 stars,Derek,Great price. Great oil so far. The seal needs to be heavier duty on the oil. I really recommend that Amazon uses a thicker box to mail this oil; the one they sent was flimsy with this heavy oil. Luckly no major oil leaks.,"Reviewed in the United States on September 24, 2018",,
No me gustó que no trajiera la máscara,4.0 out of 5 stars,Mary Rocha,No me gustó que no tajiera la máscara la persona que me entregó el pacete,"Reviewed in the United States on August 11, 2020",,
"Great in my bikes, not in my sequoia.",4.0 out of 5 stars,Phillip Reedy,"Smooth shifting in my vtx's but lost fuel economy switching from Castrol edge to t6 in my sequoia. I didn't expect that, I gained mpg switching from castrol to t6 in my 4runner, Highlander and Acadia Denali.","Reviewed in the United States on December 23, 2018",,
Weird sizes and leaked,4.0 out of 5 stars,Ramon Roman,"Leaked a little and did not have the usual tamper proof seal. Also awkward sizes, I did not use it on a diesel vehicle so maybe  that’s why","Reviewed in the United States on May 3, 2019",,
Best oil made! Use it in everything!,4.0 out of 5 stars,BBQBob,"I have used this for years after doing some research and prefer only this if the weight will work. Cats, truck, mower, motorcycle, etc.","Reviewed in the United States on June 19, 2019",,
price,4.0 out of 5 stars,Amazon Customer,"good price online,","Reviewed in the United States on November 30, 2020",,
My Kawasaki 500R is happy,4.0 out of 5 stars,Michhub,"Great oil for your ride, costs much less than motorcycle specific oil yet carries the JASO rating.","Reviewed in the United States on November 7, 2019",,
changed my life,4.0 out of 5 stars,D. Book,"You need this oil, bro! After changing the oil in my turbed out KIA to Brotella, I got better gas mileage, the turbski stopped smoking, and your mom keeps calling me to come pick her up.","Reviewed in the United States on August 27, 2017",,
Great price on this oil,3.0 out of 5 stars,Amazon Customer,"Great price on this oil, even with the terrible packing job and the dirty band-aid in the box I'd buy it again...","Reviewed in the United States on May 16, 2018",,
Super quality motor oil,3.0 out of 5 stars,deeltz,"I like the oil but got hung on a bad price point, look around.","Reviewed in the United States on January 23, 2019",,
Came as 2. 5 gallon but was leaking the ...,3.0 out of 5 stars,Tyler,Came as 2.5 gallon but was leaking the seal had broke. Could have been packaged better,"Reviewed in the United States on May 28, 2018",,
I'll just give it a 3 star review to stay ...,3.0 out of 5 stars,Mark Limbach,"I'll just give it a 3 star review to stay neutral, but:
If you buy 55 of the 1 gallon containers of Rotella T6, it's $1195.70.  This is literally more expensive than buying them individually.","Reviewed in the United States on September 12, 2014",,
Terrible packaging.,3.0 out of 5 stars,Jake,"Oil is the best you can get. No problem there. My problem is the ramshackle, jerry rigged, hijinks they pulled with thinking this packaging is what suffices for appropriate for 4 gallons of oil. One of the jugs leaked. Didn’t lose much but the inside of the box was soaked. Do better Amazon.","Reviewed in the United States on May 23, 2021",https://images-na.ssl-images-amazon.com/images/I/C1jcaqpG9sS._SY88.jpg,
This is not 5L so price is high,3.0 out of 5 stars,James,"Thought I was buying 5L my fault,  but price is what 5L would of cost.","Reviewed in Canada on March 11, 2023",,
Price,1.0 out of 5 stars,Amazon Customer,"The price of $131.00 for 3 jugs is crazy! Walmart has it for $22 a jug, not $44!. Amazon has doubled the price since i last bought it a month ago.","Reviewed in the United States on September 23, 2021",,
Can only order 6 gallons,1.0 out of 5 stars,Mike,"They only allow you to order 6 gallons.  Have been trying to order more for about a week and they will not allow it.  I guess its 6 gallons for life?  I don't care about the rebate, just need the oil!  If you need higher quantities for a semi (10-11 gallons) just go to Wal-Mart same price less hassle!","Reviewed in the United States on December 31, 2018",,
Received a used & open jug.,1.0 out of 5 stars,Chad,"Oil I received had been opened, unsealed, and some was missing.  Probably 1/2 quart was missing.  I can't use it because I don't know what may have been done to it.","Reviewed in the United States on July 3, 2021",,
Seriously 1/3 price elsewhere,1.0 out of 5 stars,John,Product for 6.0l powerstroke is perfect just purchase elsewhere...if over $24 a gallon look elsewhere to include big blue,"Reviewed in the United States on April 17, 2022",,
Rip off,1.0 out of 5 stars,Andrea Reynolds,I paid $200 for 3 cases or 9 gallons and only received 1 case which is 3 gallon. It's going back.,"Reviewed in the United States on December 30, 2021",,
Price,1.0 out of 5 stars,Zup,"$63 a gallon?? Price gouging. $23 a gallon at Mernards. Great oil, but definitely taking advantage of folks.","Reviewed in the United States on November 27, 2021",,
It is oil.,1.0 out of 5 stars,Dante,"It is much better then what Dealer puts in my truck in back where I cannot see them.
Update. My truck sound changed after putting this. It sounds like it is having hard time. Everyone telling me go with Mobile 1, because this oil sucks. I will try that.","Reviewed in the United States on January 27, 2020",,
Misleading,1.0 out of 5 stars,Cathy Smith,Ordered 3 one gallon jugs received one 2-1/2 gallon jug. No price adjustment,"Reviewed in the United States on April 9, 2022",,
Pedí 15W-40 y recibí 5W-40 son engañosos,1.0 out of 5 stars,Ailin,,"Reviewed in the United States on August 19, 2022",https://m.media-amazon.com/images/I/81BrSi3i7lL._SY88.jpg,
Damaged and leaking during shipping,1.0 out of 5 stars,Greg,,"Reviewed in the United States on August 30, 2022","https://m.media-amazon.com/images/I/71YxiBU3xyL._SY88.jpg
https://m.media-amazon.com/images/I/810EqWn8jbL._SY88.jpg
https://m.media-amazon.com/images/I/81FK0WgSNdL._SY88.jpg",
Great oil,5.0 out of 5 stars,PS,"I've been running this oil in my gas engine for years (5vzfe), I haven't had any issues yet and don't expect any. Its getting harder to find in the autoparts store, I came across this seller and stocked up for my next 8 oil changes. All of the bottles arrived full and with a seal around the neck. The price was even a few dollars cheaper.","Reviewed in the United States on June 26, 2023",,
Heavy Duty,5.0 out of 5 stars,SB,RAM 3500,"Reviewed in the United States on August 1, 2023",,
Good oil.,5.0 out of 5 stars,Christa Williams,Good oil.,"Reviewed in the United States on August 1, 2023",,
Get price for 3 gallons,5.0 out of 5 stars,K Arnold,Always used Rotella in my older RAM trucks.  First time using T6 in my 6.7L Cummins engine..  Engine seem to running better than new.,"Reviewed in the United States on July 11, 2023",,
Wonderful oil,5.0 out of 5 stars,Waterickson ,"Rotella t6 5w-40 is probably the best value in synthetic oil there is. There's a person online called Bob the oil guy look him up he loves Rotella T6. I've been using it and my Toyota Tacoma for over 220,000 miles. I changed it every 10,000 and when it drains out you can still see through the edges. My truck runs like it does the day I bought it. I also used to run this oil in my Kawasaki zx7rr and ZX6R track bikes. I was not easy on those motorcycles and spanked the heck out of them. Same thing when I would open up the engines to freshen them up I was amazed at the low wear. Just because it says it's for diesels doesn't mean you can't use it in gas engines. It's just heavier Duty","Reviewed in the United States on May 20, 2023",,
great,5.0 out of 5 stars,RS,fast delivery. good stuff,"Reviewed in the United States on July 25, 2023",,
As listed,5.0 out of 5 stars,teromig,As listed,"Reviewed in the United States on July 26, 2023",,
Fast shipment,5.0 out of 5 stars,Al H.,Perfect fit.  Had to change the oil on a 2014 F350 Dully with a 6.7 diesel (178000+ miles ),"Reviewed in the United States on July 10, 2023",,
Good product,5.0 out of 5 stars,Bryan K,Price was competitive,"Reviewed in the United States on July 21, 2023",,
Factory recommended for Ram Ecodiesel,5.0 out of 5 stars,Mike Smith,Use this brand on my truck every 10K miles. Great everyday price.,"Reviewed in the United States on July 13, 2023",,
Very Good Oil,4.0 out of 5 stars,cdubb,"Oil is hard to review because it is very subjective as far as how it works in each vehicle. I own a 2015 Jeep Grand Cherokee Ecodiesel and a 2006 Subaru Baja. I use Rotella T6 in both. The ecodiesel recommends this and in the Baja it has really cut down on the ""piston slap"" noise that plagues Subaru EJ25 engines. I would give this oil a 5 star review if only they would make it in a 5 quart jug versus the 1 gallon it comes in. It makes it difficult in most engines to get the amount right.","Reviewed in the United States on December 12, 2018",,
"3 Gallons, should be 3 gallons",4.0 out of 5 stars,krptnyt,"Ensure the bottles are topped of to the right level. I received a bulk pack of the Rotella T6 (3 one gallon bottles) and one bottle was not filled up to a full gallon. I was short a quart  and had to stop at an auto parts to get the right amount in my truck. I didn't realize this until I started doing the oil change on my truck.  Shipping was fast. I do like the oil, my truck runs smooth and is quieter at an idle for a diesel.","Reviewed in the United States on December 11, 2018",,
GREAT BUY FOR THE PRICE!!!,4.0 out of 5 stars,D.C.,"I bought this oil because of the price. Plus its a good full Synthetic Oil.  $62.00 for; (Rotella T6 Synthetic Diesel Motor Oil 5W-40 CJ-4, 1 Gallon - Pack of 3.) I think this if a good deal for todays prices. ( 03-25-2019 )  Cheaper then buying it by the gallon. I use it in my 2005 Dodge 2500 5.9l and haven't ever had any problems at all. Still running strong after 148,000 miles...  Arrived in 3 days at the door of my shop well packaged and no leaks!!!","Reviewed in the United States on April 2, 2019",,
Works as intended,4.0 out of 5 stars,Alex,"I received authentic Rotella T6 product. No complains. I also found the same oil/packaging in bog box store for a bit less, so one star down for that.  If you have to have these shipped to your door fast, then this would be the place to buy.","Reviewed in the United States on July 23, 2020",,
Less than the advertised quantity.,4.0 out of 5 stars,TEK,Like the product but disappointed that when it arrived it was obviously 31/2 qts rather than the advertised gallon.,"Reviewed in the United States on August 1, 2021",,
My 2002 Subaru Impreza WRX didn't like it so much. Good deal for the price though.,4.0 out of 5 stars,Martin Navarrete,"It seems to get thin and dark quickly. Like before 3000 miles with light daily driving to work and back only. Although many Subaru owners swear by this stuff, my 2002 WRX did not seem too happy with it. I noticed louder ticking than usual once it thinned out. Switched to a different brand and my Subie seems a lot happier now.","Reviewed in the United States on May 9, 2019",,
2-Gallon container better than 8-quarts.,4.0 out of 5 stars,Bing Wong,"Purchased this to replace Mobile 1 oil not available. This oil is also recommended for Jeep Diesel engine. The two gallons was 1/2 quart short of fill, 8 quart capacity. The Euro Mobile 1 was in liters so had a little left after each oil change by a auto repair shop.","Reviewed in the United States on December 24, 2019",,
Great product,4.0 out of 5 stars,kenneth drake,delivered in yard 20 feet from north corner of garage on a severely rain prone day. Should have been put under eve by front of garage or front door. Poor choice of place to leave.,"Reviewed in the United States on June 24, 2020",,
Great product.  Amazon needs to do a much better job packaging these large containers.,4.0 out of 5 stars,Ursan,"This is great oil for once or twice per year changes.
My 1994 Volvo really gets a good benefit out of this.  This time it lasted almost 20,000 miles before the test indicated a change was needed.
cold weather starting is easier than 5w/xx oil and it's quieter running in warmer months.","Reviewed in the United States on November 5, 2018",,
One of the best oil for diesel engine,4.0 out of 5 stars,m0sfet,I use it for my Jeep Liberty CRD and it's still running strong.,"Reviewed in the United States on January 26, 2021",,
Great add to my computer. B,3.0 out of 5 stars,Jerry Harris,Can't find it in California... why is it so expensive??,"Reviewed in the United States on March 14, 2022",,
Don't buy it at Amazon's price,3.0 out of 5 stars,M&M Cycles,"I love Shell Rotella T6 for my diesel truck, but Amazon is robbing you at $36.30 / gallon.  Quite a jump from $17.50 / gallon two months ago.  Shop local first before you buy from Amazon.","Reviewed in the United States on February 20, 2020",,
Came on time as promised.,3.0 out of 5 stars,D. Tompson,"They came as promised, but the caps were loose and the bottles leaked. They are an oily mess.","Reviewed in the United States on May 8, 2021",,
"Oil is Great, Rebate is a scam",3.0 out of 5 stars,David W Potts,"Been using this oil in my Subarus. It does what an oil is supposed to do. The rebate offered is a scam however. I submitted the rebate online, following the directions to the letter, and Shell sent post cards saying they were invalid because they were duplicates. I never got my rebate.","Reviewed in the United States on December 22, 2018",,
small debris in oil.,3.0 out of 5 stars,TOMBOMB,"make sure you have a fine screen in your funnel, I found a small blue plastic peice and other small debris. This was a brand new clean funnel and probably won't be using this oil again.","Reviewed in the United States on September 9, 2019","https://images-na.ssl-images-amazon.com/images/I/61ELceWirsL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/61xlGpF0hrL._SY88.jpg",
Not enough oil,3.0 out of 5 stars,Stephen ,Need to include 5 quarts not 4,"Reviewed in the United States on June 1, 2021",,
Cheaper at Walmart.,3.0 out of 5 stars,Myxlplx,Great oil but cheaper at Walmart.,"Reviewed in the United States on August 20, 2019",,
Oil leaked out,3.0 out of 5 stars,Christopher Dennis,Product is fine. Packaging was subpar. Significant Oil had leaked out...no extra tape or seal placed around the captain which would have prevented it.,"Reviewed in the United States on February 2, 2019",,
Leaked oil from the cap,3.0 out of 5 stars,Mj,"Opened the box and it was inside a white plastic bag, the oil leaked a little bit. Beware!","Reviewed in the United States on September 3, 2019",,
"Great Product, Bad Packaging",3.0 out of 5 stars,Amazon Customer,"Best oil you can run in your Powerstrokes, however, I do not recommend purchasing from amazon. Improper packaging caused one of the containers to leak","Reviewed in the United States on March 27, 2018",,
Two Stars,2.0 out of 5 stars,Eazy,"Great oil, however, container came cracked and oil leaking out with the box soiled in oil.","Reviewed in the United States on April 4, 2018",,
too expensive,2.0 out of 5 stars,Patrick D.,Considering it is at any WalMart for $22 per gallon $118 for 3 is way too much money,"Reviewed in the United States on May 8, 2019",,
It's still JASO certified meaning it's fine for your motorcycle clutch,2.0 out of 5 stars,Iceshot,"ATTENTION MOTORCYCLE USERS!  Recently, the formulation of Rotella T6 5w-40 changed and it no longer meets API certification for Gasoline engines!! It's still JASO certified meaning it's fine for your motorcycle clutch, but it no longer has dual Diesel (CK4) and Gasoline (SM) engine certification. Now it's ONLY certified for Diesel engines! Unless and until Shell obtains API Gasoline engine certification, buyer beware using this new ""Diesel Only"" certified oil in your Motorcycles (old formula was both Diesel and Gasoline certified). A real shame and BIG loss to the Motorcycle community, Rotella T6 was the only reasonably priced full synthetic oil for Motorcycle use. All other full synthetic Motorcycle oil I have found is on average 2.5 to 4 times more expensive per quart compared to Rotella T6 5w-40.","Reviewed in the United States on May 22, 2018",,
Know what you buying,2.0 out of 5 stars,John W.,I ran out of Amsoil 15w-40 diesel oil and purchased Shell Rotella T6. All was good until the oil monitor system got to 25% remaining and a degradation of performance began. This oil doesn't fall in performance gradually but avalanches meaning poor protection of my LMM Duramax.,"Reviewed in the United States on May 4, 2018",,
